date,mean_v
2024-02-28 02:31:05,9.60856164383562
2024-02-28 02:31:15,8.41917808219178
2024-02-28 02:32:10,8.54794520547945
2024-02-28 14:19:52,8.41643835616438
2024-02-28 14:40:39,9.88739726027397
2024-02-29 14:13:22,8.32602739726027
2024-02-29 14:13:42,9.99452054794521
2024-03-01 14:30:24,10.1657534246575
2024-03-01 14:31:16,9.49246575342466
2024-03-01 14:32:26,8.44931506849315
2024-03-02 02:40:50,8.9736301369863
2024-03-03 14:19:47,9.11689497716895
2024-03-04 02:30:30,8.68219178082192
2024-03-04 02:30:35,9.38708414872798
2024-03-04 02:30:50,8.98835616438356
2024-03-04 14:13:31,9.64246575342466
2024-03-04 14:13:33,8.63013698630137
2024-03-04 14:13:38,9.79150684931507
2024-03-04 14:40:04,9.42465753424657
2024-03-04 14:40:39,8.48767123287671
2024-03-06 14:29:49,8.81534246575343
2024-03-06 14:30:09,10.2356164383562
2024-03-06 14:32:01,8.54794520547945
2024-03-07 02:40:15,9.51986301369863
2024-03-08 14:13:27,9.83342465753425
2024-03-08 14:13:42,8.48767123287671
2024-03-09 02:30:20,9.29200913242009
2024-03-09 02:30:50,8.44383561643836
2024-03-09 14:39:29,9.57328767123288
2024-03-09 14:39:34,9.69945205479452
2024-03-09 14:40:39,8.48767123287671
2024-03-11 14:29:34,8.82534246575343
2024-03-11 14:31:31,9.01917808219178
2024-03-12 02:39:40,9.50068493150685
2024-03-12 02:39:45,9.79178082191781
2024-03-12 14:13:25,9.59921722113503
2024-03-12 14:13:27,8.79452054794521
2024-03-12 14:13:33,9.75799086757991
2024-03-14 02:29:20,10.3436399217221
2024-03-14 02:30:20,9.09589041095891
2024-03-14 02:30:45,8.55890410958904
2024-03-14 02:30:50,8.73150684931507
2024-03-14 14:38:59,9.41917808219178
2024-03-14 14:39:29,9.55381604696673
2024-03-16 14:13:21,9.25440313111546
2024-03-16 14:13:35,9.32
2024-03-16 14:28:39,10.5432485322896
2024-03-16 14:29:34,8.64931506849315
2024-03-17 02:39:10,9.95547945205479
2024-03-19 02:30:20,8.58082191780822
2024-03-19 14:38:24,9.89534246575343
2024-03-19 14:38:59,9.60993150684931
2024-03-19 14:39:29,9.45424657534247
2024-03-20 14:13:21,8.72465753424658
2024-03-20 14:13:27,9.51061643835616
2024-03-20 14:13:32,9.42778864970646
2024-03-21 14:28:24,10.4812785388128
2024-03-21 14:29:34,8.69178082191781
2024-03-22 02:38:35,10.051095890411
2024-03-23 14:19:49,10.0224657534247
2024-03-24 02:28:35,10.0016438356164
2024-03-24 02:29:35,10.2180821917808
2024-03-24 14:13:16,9.80493150684932
2024-03-24 14:13:17,9.43945205479452
2024-03-24 14:13:38,9.33111545988258
2024-03-24 14:38:24,10.0330136986301
2024-03-24 14:38:46,10.021095890411
2024-03-24 14:38:59,9.5839530332681
2024-03-26 14:27:54,9.87
2024-03-26 14:28:24,10.1068493150685
2024-03-26 14:29:46,9.85829528158295
2024-03-27 02:38:00,10.0194520547945
2024-03-27 02:38:35,10.0613698630137
2024-03-27 02:39:30,8.98904109589041
2024-03-28 14:13:24,9.75342465753425
2024-03-28 14:13:27,9.47514677103718
2024-03-29 02:28:35,9.91491628614916
2024-03-29 02:29:05,9.91479452054795
2024-03-29 02:30:50,8.81643835616438
2024-03-29 14:37:49,9.93315068493151
2024-03-29 14:38:24,9.7986301369863
2024-03-29 14:39:29,8.86849315068493
2024-03-31 14:27:54,10.0228767123288
2024-03-31 14:28:24,10.5486301369863
2024-04-01 02:38:35,9.75787671232877
2024-04-01 02:39:00,8.9041095890411
2024-04-01 14:13:12,9.63150684931507
2024-04-03 02:28:35,9.78962818003914
2024-04-03 02:28:50,9.78645357686454
2024-04-03 14:37:49,9.66095890410959
2024-04-03 14:38:01,7.92876712328767
2024-04-03 14:38:59,8.97123287671233
2024-04-05 14:13:19,9.07397260273973
2024-04-05 14:13:21,9.93211567732116
2024-04-05 14:27:39,10.0291780821918
